conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,,Variable Type,Variable Length,conceptId,Format/Value,,,,,Required,PII,,Notes,,Derivation Notes,Dictionary,State Attribute,Default Variable,,Date added or modified
237817859,Help Desk,117044491,Payment,,,945795905,Payment Chosen,Payment Chosen,HDPaym_PaymChosen_v1r0,,Char,40,,"example: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Starbucks eGift""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",,,,,Yes,No,,"Type of payment chosen/what kind. Repeated measures variable associated with Round. Left as empty string field for now, payment chosen will be sent by NORC. Value will pull from Tango Card Catalog. Payment options change dynamically based on Tango catalog",,,Study Manager Data Dictionary,No,No,,
237817859,Help Desk,117044491,Payment,,,320023644,Case Number,Case Number,HDPaym_CaseNumber_v1r0,,Num,9,,,,,,,Yes,No,,Case number associated with each participant for each Round will be send by NORC (e.g. repeated measure associated with Round),,,Study Manager Data Dictionary,No,No,,
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,862774033,Has payment been given to UoC participant?,Payment issued to UoC participant,BioFin_UoCPayment_v1r0,,Num,1,104430631,0=No,,,,,Yes -for UoC only,No,,Repeated measures associated with Round. Input field only to be displayed for UoC for Biospecimen dashboard.,,,"Biospecimen Research, Study Manager Data Dictionary",No,No,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,864199029,Autogenerated date/time when payment given to UoC participant,Date/Time payment given to UoC participant,BioFin_TmPayment_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,"Yes -for UoC only, if BioFin_UoCPayment_v1r0 equals 1",No,,Only to be displayed for UoC Biospecimen dashboard. This will be a repeated measures variable associated with Round sent any time BioFin_UoCPayment_v1r0 is updated.,,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,3/26/21
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,159816243,Was payment refused by UoC participant?,Payment refused by UoC participant,BioFin_UoCPaymRef_v1r0,,Num,1,104430631,0=No,,,,,yes -for UoC only,No,,"Repeated measures associated with Round, Input field only to be displayed for UoC for Biospecimen dashboard.",,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,180641472,Autogenerated date/time when payment refused by UoC participant,Date/Time payment refused by UC participant,BioFin_TmPaymRef_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,"yes -for UoC only, if BioFin_UoCPaymRef_v1r0 equals 1",No,,Repeated measures associated with Round. Only to be displayed for UoC Biospecimen Dashboard,,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,3/26/21
332961895,Study Manager,117044491,Payment,,,200180620,Payment refused by paricipant from any site,Payment refused by any participant,SMPaym_JointRefused_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,"Repeated measure associated with Round, for display on the study manager dashboard, indicates if payment was refused by any participant",,If BioFin_UoCPaymRef_v1r0 equals 1 or HDPaym_PaymRefused_v1r0 equals 1 then SMPaym_JointRefused_v1r0 equals 1,Study Manager,No,No,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
332961895,Study Manager,117044491,Payment,,,803129756,Date/time payment refused by any participant,Date/time payment refused by any participant,SMPaym_JointTmRefused_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes,No,,Repeated measures associated with Round for display on study manager dashboard,,"If BioFin_UoCPaymRef_v1r0 equals 1 then SMPaym_JointTmRefused_v1r0 equals BioFin_TmPaymRef_v1r0, If HDPaym_PaymRefused_v1r0 equals 1 then SMPaym_JointTmRefused_v1r0 equals HDPaym_TmRefused_v1r0",Study Manager,No,No,,
332961895,Study Manager,117044491,Payment,,,990693169,Payment issued by NORC or UoC,NORC or UoC Payment Issued,SMPaym_JointPaymIssued_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Repeated measures associated with Round. For display on study manager dashboard indicates whether payment issued,,If BioFin_UoCPayment_v1r0 equals 1 or HDPaym_PaymIssued_v1r0 equals 1 then SMPaym_JointPaymIssued_v1r0 equals 1 else 0,Study Manager,No,No,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
332961895,Study Manager,117044491,Payment,,,813305389,Date/time payment issued by NORC or UoC,Date/time payment issued by NORC or UoC,SMPaym_JointTmIssued_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes,No,,Repeated measures associated with Round for display on study manager dashboard,,"If BioFin_UoCPayment_v1r0 equals 1 then SMPaym_JointTmIssued_v1r0 equals BioFin_TmPayment_v1r0, If HDPaym_PaymIssued_v1r0 equals 1 thenSMPaym_JointTmIssued_v1r0 equals HDPaym_TmPaym_v1r0",Study Manager,No,No,,
825323676,EMR,209454331,Baseline Push,,,101170406,Baseline EMR Push,Baseline EMR Push,EMRBl_Push_v1r0,,Num,1,104430631,0 = No,,,,,Yes,No,,,,,Study Manager Data Dictionary,No,No,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
825323676,EMR,209454331,Baseline Push,,,143523420,Autogenerated date/time when Baseline EMR was pushed,Date/Time when Baseline EMR was pushed,EMRBl_PushDt_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if EMRBl_Push_v1r0 equals 1,No,,,,,Study Manager Data Dictionary,No,No,,3/26/21
332961895,Study Manager,581036703,Metrics,,,424306855,Participant is fully enrolled,Participant is fully enrolled,SMMet_FullyEnrolled_v1r0,,Num,1,104430631,0 = No,,,,,Yes,No,,,,SMMet_FullyEnrolled_v1r0 equals 1 if RcrtV_Verification_v1r0 equals 1 AND SMMet_BaseSrvCompl_v1r0 equals 1 AND  SMMet_BLSamplesColl_v1r0 equals 1 AND EMRBl_Push_v1r0 equals 1,Master Data Dictionary,No,No,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),994064239,Baseline surveys,Refused baseline surveys,HdRef_Basesrv_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),194410742,Baseline blood sample,Refused baseline blood sample,HdRef_Baseblood_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),949501163,Baseline urine sample,Refused baseline urine sample,HdRef_Baseurine_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),277479354,Baseline saliva sample,Refused baseline saliva sample,HdRef_Basesaliva_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),867203506,All future surveys,Refused all future surveys,HdRef_Allsrv_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),352996056,All future samples,Refused all future samples,HdRef_Allsample_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,685002411,Which activities is the participant refusing? (Select all that apply),217367618,Baseline specimen surveys,Baseline specimen surveys,HdRef_BlSpecSrv_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,4/23/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,657475009,Autogenerated date/time for refused baseline specimen surveys,Autogenerated date/time for refused baseline specimen surveys,HdRef_BlSpecSrvDt_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,"Yes, if HdRef_BlSpecSrv_v1r0 equals 1",No,,Set by help desk agent via dashboard,,,Master Data Dictionary,No,No,,3/26/21
237817859,Help Desk,861315814,Refusal,,,982105411,Autoset when  HdRef_Basesrv_v1r0 selected,Date/time refused baseline surveys,HdRef_DateBasesrv_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,861315814,Refusal,,,390198398,Autoset when  HdRef_Baseblood_v1r0 selected,Date/time refused baseline blood sample,HdRef_DateBaseblood_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,861315814,Refusal,,,808663245,Autoset when  HdRef_Baseurine_v1r0 selected,Date/time refused baseline urine sample,HdRef_DateBaseurine_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,861315814,Refusal,,,262357957,Autoset when  HdRef_Basesaliva_v1r0 selected,Date/time refused baseline saliva sample,HdRef_DateBasesaliva_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,861315814,Refusal,,,974100830,Autoset when  HdRef_Allsrv_v1r0 selected,Date/time refused all future surveys,HdRef_DateAllsrv_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,861315814,Refusal,,,711256590,Autoset when  HdRef_Allsample_v1r0 selected,Date/time refused all future samples,HdRef_DateAllsample_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,635994596,Withdrawal,,,,Refusing all future activities,Refusing all future activities,HdWd_Activepart_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,4/22/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,773707518,Revoke HIPAA,Revoke HIPAA,HdWd_HIPAArevoked_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,4/23/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,577794331,HIPAA Revocation Categorical,HIPAA Revocation Categorical,HdWd_HIPAARevokedCat_v1r0,,Num,1,104053459,0=Not Revoked,,,,,Yes,No,,,,Not Revoked: (HdWD_HIPAArevoked_v1r0 equals 0,Master Data Dictionary,No,No,,6/7/21
,,,,,,,,,,,,,567590935,1=Revoked but not signed,,,,,,,,,,Revoked but not signed: (HdWd_HIPAArevoked_v1r0 equals 1 and HdWd_HIPAArevokesign_v1r0 equals 0),,,,,
,,,,,,,,,,,,,121454001,2=Revoked and signed,,,,,,,,,,Revoked and signed: (HdWd_HIPAArevoked_v1r0 equals 1 and HdWd_HIPAArevokesign_v1r0 equals 1),,,,,
237817859,Help Desk,635994596,Withdrawal,,,407743866,HIPAA Revocation Version,HIPAA Revocation Version,HdWd_HIPAArevokedver_v1r0,,Char,,,N/A,,,,,Yes,No,,Other version codes to be added as needed.,,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,765336427,First Name extracted from HIPAA revocation form,First Name,HdWd_Fname_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,Legal first name for all non-KP sites. For KP sites it is their ID card name.,,,Master Data Dictionary,No,No,,
237817859,Help Desk,635994596,Withdrawal,,,479278368,Last Name extracted from HIPAA revocation form,Last Name,HdWd_Lname_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,Legal last name for all non-KP sites. For KP sites it is their ID card name.,,,Master Data Dictionary,No,No,,
237817859,Help Desk,635994596,Withdrawal,,,826240317,Middle Name extracted from HIPAA revocation form,Middle Name,HdWd_Mname_v1r0,,Char,50,,N/A,,,,,No,Yes,,Legal middle name for all non-KP sites. For KP sites it is their ID card name.,,,Master Data Dictionary,No,No,,
237817859,Help Desk,635994596,Withdrawal,,,480305327,Suffix,Suffix,HdWd_Suffix_v1r0,,Num,1,612166858,0=Jr.,,,,,No,No,,Additional options may be added later.,,,Master Data Dictionary,No,No,,1/31/22
,,,,,,,,,,,,,255907182,1=Sr.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,226924545,2=I,,,,,,,,,,,,,,,
,,,,,,,,,,,,,270793412,3=II,,,,,,,,,,,,,,,
,,,,,,,,,,,,,959021713,4=III,,,,,,,,,,,,,,,
,,,,,,,,,,,,,643664527,5=2nd,,,,,,,,,,,,,,,
,,,,,,,,,,,,,537892528,6=3rd,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,747006172,Withdraw consent,Withdraw consent,HdWd_WdConsent_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard. Withdraw Consent also triggers Revoke HIPAA,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,4/22/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,297147359,Who requested the Refusal/Withdrawal,297147359,Who requested the Refusal/Withdrawal,Who requested the Refusal/Withdrawal,HdWd_WhoRequestedRefWd_v1r0,,Num,1,648459216,0=The participant (via the CSC directly or via a Connect site staff),,,,,Yes,No,,This is a select one variable (not select all that apply). (Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard).,, ,Master Data Dictionary,No, ,,1/31/22
 , , , , , , , , , ,, , ,658808644,1=The Connect Principal Investigator (or designate),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,745366882,2=The Chair of the Connect IRB-of-record (NIH IRB),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,786757575,3=Site PI listed on the site-specific consent form,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,847056701,4=Chair of the Site IRB,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,807835037,55=Other |__|,,,,, , ,, ,, , , , ,,
237817859,Help Desk,635994596,Withdrawal,297147359,Who requested the Refusal/Withdrawal,366295286,Who Requested the Refusal/Withdrawal- Other (specify):,Who Requested the Refusal/Withdrawal- Other (specify):,HdWd_RequestedRefWdOth_v1r0,,Char,800, , ,,,,,Yes,No,,Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard,, ,Master Data Dictionary,No,No,,1/31/22
237817859,Help Desk,635994596,Withdrawal,603278289,Who requested refusal of all future activities,603278289,Who requested refusal of all future activities,Who requested data destruction,HdWd_WhoAllActivity_v1r0,,Num,1,648459216,0=The participant (via the CSC directly or via a Connect site staff),,,,,Yes,No,,This is a select one variable (not select all that apply). (Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard).,, ,Master Data Dictionary,No, ,,1/31/22
 , , , , , , , , , ,, , ,658808644,1=The Connect Principal Investigator (or designate),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,745366882,2=The Chair of the Connect IRB-of-record (NIH IRB),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,786757575,3=Site PI listed on the site-specific consent form,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,847056701,4=Chair of the Site IRB,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,807835037,55=Other |__|,,,,, , ,, ,, , , , ,,
237817859,Help Desk,635994596,Withdrawal,603278289,Who requested refusal of all future activities,821930940,Who requested refusal of all future activities- Other (specify):,Who requested refusal of all future activities- Other (specify):,HdWd_ReqOtherAllActivity_v1r0,,Char,800, , ,,,,,Yes,No,,Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard,, ,Master Data Dictionary,No,No,,1/31/22
237817859,Help Desk,635994596,Withdrawal,175506524,Who requested HIPAA revocation,175506524,Who requested HIPAA revocation,Who requested HIPAA revocation,HdWd_WhoHIPAARevoke_v1r0,,Num,1,648459216,0=The participant (via the CSC directly or via a Connect site staff),,,,,Yes,No,,This is a select one variable (not select all that apply). (Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard).,, ,Master Data Dictionary,No, ,,1/31/22
 , , , , , , , , , ,, , ,658808644,1=The Connect Principal Investigator (or designate),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,745366882,2=The Chair of the Connect IRB-of-record (NIH IRB),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,786757575,3=Site PI listed on the site-specific consent form,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,847056701,4=Chair of the Site IRB,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,807835037,55=Other |__|,,,,, , ,, ,, , , , ,,
237817859,Help Desk,635994596,Withdrawal,175506524,Who requested HIPAA revocation,905787778,Who requested HIPAA revocation- Other (specify):,Who requested HIPAA revocation- Other (specify):,HdWd_ReqHIPAArevoke_v1r0,,Char,800, , ,,,,,Yes,No,,Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard,, ,Master Data Dictionary,No,No,,1/31/22
237817859,Help Desk,635994596,Withdrawal,299274441,Who withdrew consent,299274441,Who withdrew consent,Who withdrew consent,HdWd_WhoWdrewConsent_v1r0,,Num,1,648459216,0=The participant (via the CSC directly or via a Connect site staff),,,,,Yes,No,,This is a select one variable (not select all that apply). (Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard).,, ,Master Data Dictionary,No, ,,1/31/22
 , , , , , , , , , ,, , ,658808644,1=The Connect Principal Investigator (or designate),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,745366882,2=The Chair of the Connect IRB-of-record (NIH IRB),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,786757575,3=Site PI listed on the site-specific consent form,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,847056701,4=Chair of the Site IRB,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,807835037,55=Other |__|,,,,, , ,, ,, , , , ,,
237817859,Help Desk,635994596,Withdrawal,299274441,Who withdrew consent,457532784,Who withdrew consent- Other (specify):,Who withdrew consent- Other (specify):,HdWd_ReqWdrewConsent_v1r0,,Char,800, , ,,,,,Yes,No,,Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard,, ,Master Data Dictionary,No,No,,1/31/22
237817859,Help Desk,635994596,Withdrawal,524352591,Who requested data destruction,524352591,Who requested data destruction,Who requested data destruction,HdWd_WhoDataDestruct_v1r0,,Num,1,648459216,0=The participant (via the CSC directly or via a Connect site staff),,,,,Yes,No,,This is a select one variable (not select all that apply). (Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard).,, ,Master Data Dictionary,No, ,,1/31/22
 , , , , , , , , , ,, , ,658808644,1=The Connect Principal Investigator (or designate),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,745366882,2=The Chair of the Connect IRB-of-record (NIH IRB),,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,786757575,3=Site PI listed on the site-specific consent form,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,847056701,4=Chair of the Site IRB,,,,, , ,, ,, , , , ,,
 , , , , , , , , , ,, , ,807835037,55=Other |__|,,,,, , ,, ,, , , , ,,
237817859,Help Desk,635994596,Withdrawal,524352591,Who requested data destruction,902332801,Who requested data destruction- Other (specify):,Who requested data destruction- Other (specify):,HdWd_RequDataDestruct_v1r0,,Char,800, , ,,,,,Yes,No,,Other may be a family member or other individual who makes the request on behalf of the participant and these are required to be vetted by the CCC before NORC enters them into the dashboard,, ,Master Data Dictionary,No,No,,2/3/22
237817859,Help Desk,635994596,Withdrawal,,,831041022,Destroy data,Wants data destroyed,HdWd_Destroydata_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard. Destroy data also triggers Withdraw Consent and Revoke HIPAA,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,4/22/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,883668444,Destroy Data Categorical,Destroy Data Categorical,HdWd_DestroyDataCat_v1r0,,Num,1,457944265,0=Not Requested,,,,,Yes,No,,,,Not requested: HdWd_DestroyData_v1r0 equals 0,Master Data Dictionary,No,No,,6/7/21
,,,,,,,,,,,,,111959410,1=Requested but not signed,,,,,,,,,,Requested but not signed: HdWd_DestroyData_v1r0 equals 1 and HdWd_Datadestroysign_v1r0 equals 0,,,,,
,,,,,,,,,,,,,704529432,2=Requested and signed,,,,,,,,,,Requested and signed: HdWd_DestroyData_v1r0 equals 1 and HdWd_Datadestroysign_v1r0 equals 1,,,,,
237817859,Help Desk,635994596,Withdrawal,,,304438543,Data Destruction Form Version,Data Destruction Form Version,HdWd_DestroyDataVer_v1r0,,Char,,,N/A,,,,,Yes,No,,Other version codes to be added as needed.,,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,104278817,First Name extracted from Data Destruction form,First Name,HdWd_FnameDD_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,Legal first name for all non-KP sites. For KP sites it is their ID card name.,,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,744604255,Last Name extracted from Data Destruction form,Last Name,HdWd_LnameDD_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,Legal last name for all non-KP sites. For KP sites it is their ID card name.,,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,268665918,Middle Name extracted from Data Destruction form,Middle Name,HdWd_MnameDD_v1r0,,Char,50,,N/A,,,,,No,Yes,,Legal middle name for all non-KP sites. For KP sites it is their ID card name.,,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,480305327,Suffix,Suffix,HdWd_SuffixDD_v1r0,,Num,1,612166858,0=Jr.,,,,,No,No,,Additional options may be added later.,,,Master Data Dictionary,No,No,,2/2/22
,,,,,,,,,,,,,255907182,1=Sr.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,226924545,2=I,,,,,,,,,,,,,,,
,,,,,,,,,,,,,270793412,3=II,,,,,,,,,,,,,,,
,,,,,,,,,,,,,959021713,4=III,,,,,,,,,,,,,,,
,,,,,,,,,,,,,643664527,5=2nd,,,,,,,,,,,,,,,
,,,,,,,,,,,,,537892528,6=3rd,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,,Participant Deceased,Participant Deceased,HdWd_Deceased_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set by help desk agent via dashboard,,,Master Data Dictionary,No,Yes,,3/24/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,123868967,Date Participant Deceased,Date Participant Deceased,HdWd_DeceasedDt_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes,No,,ISO to be converted to SAS format,,,Master Data Dictionary,No,No,,3/24/21
237817859,Help Desk,635994596,Withdrawal,,,672401635,Autogenerated date/time stamp upon date entry of the form when the deceased date data was submitted,Date/time stamp upon date entry of the form when the deceased date data was submitted,HdWd_DeceasedDtEntry_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes,No,,ISO to be converted to SAS format. This is date the deceased data was submitted on the SM dashboard,,,Master Data Dictionary,No,No,,9/29/21
237817859,Help Desk,635994596,Withdrawal,,,764403541,Source of Deceased Report,Source of Deceased Report,HdWd_SourceofReport_v1r0,,Num,1,817514412,0 = Spouse/partner,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,3/24/21
,,,,,,,,,,,,,597175457,1 = Child,,,,,,,,,,,,,,,
,,,,,,,,,,,,,341709648,2 = Other relative or proxy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,890182396,3 = IHCS Staff,,,,,,,,,,,,,,,
,,,,,,,,,,,,,181769837,55 = Other,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,726389747,Contact has been suspended,Contact has been suspended,HdWd_SuspendContact_v1r0,,Num,1,104430631,0=No,,,,,No,No,,Autopopulated if suspend date is given,,,Master Data Dictionary,No,No,,4/12/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,113579866,Suspend all contact on case until DATE: MM/DD/YYYY,Suspend all contact on case until DATE: MM/DD/YYYY,HdWd_Suspend_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,"ISO to be converted to SAS format. Notifications should stop until this date. If the message is supposed to go out between the start and stop dates for suspended contact, then the message should not go out. This applies to contact attempts 2-10 of the quex only/survey reminders.",,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,161366008,Date of the start of suspend all contact,Date of the start of suspend all contact,HdWd_SuspendDt_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format. Autoset to the date the suspension was entered by the help desk agent,,,Master Data Dictionary,No,No,,4/9/21
237817859,Help Desk,635994596,Withdrawal,,,659990606,Autoset when HdWd_WdConsent_v1r0 selected,Date withdrew consent,HdWd_WdConsentDt_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format. The date of revocation won't be stored if withdrawal is also requested. Date withdrew consent will not be populated if the participant also requested data destruction on the same date.,,,Master Data Dictionary,No,No,,10/21/21
237817859,Help Desk,635994596,Withdrawal,,,614264509,Autoset when  HdWd_Activeparticipation_v1 selected,Date refused all future participation,HdWd_DateActivepart_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,4/9/21
