Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7705,7705,129084651,Survey,716117817,Where You Live and Work,934184033,"Address 4- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,313246521,"Address 4- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_4PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7706,7706,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7707,7707,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7708,7708,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7709,7709,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7710,7710,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7711,7711,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7712,7712,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7713,7713,129084651,Survey,716117817,Where You Live and Work,934184033,"Address 4- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,675539614,"Address 4- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,Other: Please describe,SrvLAW_HomeWtr3_4_Oth_v1r0,,Char,300,,N/A,,No,No,,,,,,,,,,Added Char to Variable Type. Unharmonized source question from question text.
7714,7714,129084651,Survey,716117817,Where You Live and Work,986989731,Address 5- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,,,,,986989731,Address 5- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,,Primary water source,SrvLAW_5PrimaryWater1_v2r0,,Num,2,901693169,0 = A public or municipal water supply,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7715,7715,,,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,,
7716,7716,,,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,,
7717,7717,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7718,7718,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7719,7719,129084651,Survey,716117817,Where You Live and Work,986989731,Address 5- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,,,Revised,,890059935,Address 5- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,,Primary water source,SrvLAW_5PrimaryWater1_v2r0,,Num,2,901693169,0 = A public or municipal water supply,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7720,7720,,,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,,
7721,7721,,,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,,
7722,7722,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7723,7723,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7724,7724,129084651,Survey,716117817,Where You Live and Work,986989731,Address 5- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,,,Revised,,431488717,Address 5- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,,Other: Please describe,SrvLAW_HomeWtr1_5_Oth_v1r0,,Char,300,,N/A,,No,No,,,,,,,,,,Added Char to Variable Type. Unharmonized source question from question text.
7725,7725,129084651,Survey,716117817,Where You Live and Work,,,,,,,,441498892,Address 5- About how deep [is/was] your private well?,,,Deep private well,SrvLAW_DeepPrivWell5_v1r0,,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,,
7726,7726,,,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,,
7727,7727,,,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,,
7728,7728,,,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,,
7729,7729,,,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,,
7730,7730,,,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,,
7731,7731,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7732,7732,129084651,Survey,716117817,Where You Live and Work,508187475,"Address 5- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,,,508187475,"Address 5- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_5PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7733,7733,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7734,7734,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7735,7735,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7736,7736,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7737,7737,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7738,7738,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7739,7739,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7740,7740,129084651,Survey,716117817,Where You Live and Work,508187475,"Address 5- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,937608354,"Address 5- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_5PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7741,7741,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7742,7742,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7743,7743,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7744,7744,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7745,7745,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7746,7746,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7747,7747,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7748,7748,129084651,Survey,716117817,Where You Live and Work,508187475,"Address 5- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,209510432,"Address 5- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,Other: Please describe,SrvLAW_HomeWtr3_5_Oth_v1r0,,Char,300,,N/A,,No,No,,,,,,,,,,Added Char to Variable Type. Unharmonized source question from question text.
7749,7749,129084651,Survey,716117817,Where You Live and Work,665978055,Address 6- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,,,,,665978055,Address 6- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,,Primary water source,SrvLAW_6PrimaryWater1_v2r0,,Num,2,901693169,0 = A public or municipal water supply,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7750,7750,,,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,,
7751,7751,,,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,,
7752,7752,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7753,7753,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7754,7754,129084651,Survey,716117817,Where You Live and Work,665978055,Address 6- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,,,Revised,,383001913,Address 6- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,,Primary water source,SrvLAW_6PrimaryWater1_v2r0,,Num,2,901693169,0 = A public or municipal water supply,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7755,7755,,,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,,
7756,7756,,,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,,
7757,7757,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7758,7758,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7759,7759,129084651,Survey,716117817,Where You Live and Work,665978055,Address 6- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,,,Revised,,513925041,Address 6- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,,Other: Please describe,SrvLAW_HomeWtr1_6_Oth_v1r0,,Char,300,,N/A,,No,No,,,,,,,,,,Added Char to Variable Type. Unharmonized source question from question text.
7760,7760,129084651,Survey,716117817,Where You Live and Work,,,,,,,,113557709,Address 6- About how deep [is/was] your private well?,,,Deep private well,SrvLAW_DeepPrivWell6_v1r0,,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,,
7761,7761,,,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,,
7762,7762,,,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,,
7763,7763,,,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,,
7764,7764,,,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,,
7765,7765,,,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,,
7766,7766,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7767,7767,129084651,Survey,716117817,Where You Live and Work,933017499,"Address 6- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,,,933017499,"Address 6- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_6PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7768,7768,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7769,7769,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7770,7770,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7771,7771,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7772,7772,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7773,7773,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7774,7774,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7775,7775,129084651,Survey,716117817,Where You Live and Work,933017499,"Address 6- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,502877419,"Address 6- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_6PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7776,7776,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7777,7777,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7778,7778,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7779,7779,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7780,7780,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7781,7781,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7782,7782,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7783,7783,129084651,Survey,716117817,Where You Live and Work,933017499,"Address 6- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,980497607,"Address 6- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,Other: Please describe,SrvLAW_HomeWtr3_6_Oth_v1r0,,Char,300,,N/A,,No,No,,,,,,,,,,Added Char to Variable Type. Unharmonized source question from question text.
