conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Connect Value,,Old Quest Value,Required,PII,Notes,,,,,Date added or modified,,QuestID - radio button or multi-answer format questions questions.,
,,,,509383583,Why did you take Celebrex (celecoxib)? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 5,,,,,,,PAINREL7_6,
,,,,887435355,Why did you take prescription pain relievers containing opioids? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 6,,,,,,,PAINREL7_7,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",643807999,Why did you take baby or low-dose aspirin (81 mg or less)? Select all that apply.,243596698,Headaches/migraine,Headaches/migraine,SrvMRE_Headache_v1r0,4,Num,2,104430631,0 = No,,2=No,No,No,Only display if PAINREL1 = 0,,,,,7/8/21,,PAINREL7_1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,275143071,Why did you take regular or extra strength aspirin? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 1,,,,,,,PAINREL7_2,
,,,,152138929,Why did you take ibuprofen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 2,,,,,,,PAINREL7_3,
,,,,630231395,Why did you take acetaminophen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 3,,,,,,,PAINREL7_4,
,,,,655266993,Why did you take naproxen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 4,,,,,,,PAINREL7_5,
,,,,509383583,Why did you take Celebrex (celecoxib)? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 5,,,,,,,PAINREL7_6,
,,,,887435355,Why did you take prescription pain relievers containing opioids? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 6,,,,,,,PAINREL7_7,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",643807999,Why did you take baby or low-dose aspirin (81 mg or less)? Select all that apply.,853261835,"Illness, cold/flu, fever","Illness, cold/flu, fever",SrvMRE_Illness_v1r0,5,Num,2,104430631,0 = No,,2=No,No,No,Only display if PAINREL1 = 0,,,,,7/8/21,,PAINREL7_1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,275143071,Why did you take regular or extra strength aspirin? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 1,,,,,,,PAINREL7_2,
,,,,152138929,Why did you take ibuprofen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 2,,,,,,,PAINREL7_3,
,,,,630231395,Why did you take acetaminophen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 3,,,,,,,PAINREL7_4,
,,,,655266993,Why did you take naproxen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 4,,,,,,,PAINREL7_5,
,,,,509383583,Why did you take Celebrex (celecoxib)? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 5,,,,,,,PAINREL7_6,
,,,,887435355,Why did you take prescription pain relievers containing opioids? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 6,,,,,,,PAINREL7_7,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",643807999,Why did you take baby or low-dose aspirin (81 mg or less)? Select all that apply.,191656389,"Muscle or joint pain, joint or bone injuries, sprains, or strains","Muscle or joint pain, joint or bone injuries, sprains, or strains",SrvMRE_MusclePain_v1r0,6,Num,2,104430631,0 = No,,2=No,No,No,Only display if PAINREL1 = 0,,,,,7/8/21,,PAINREL7_1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,275143071,Why did you take regular or extra strength aspirin? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 1,,,,,,,PAINREL7_2,
,,,,152138929,Why did you take ibuprofen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 2,,,,,,,PAINREL7_3,
,,,,630231395,Why did you take acetaminophen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 3,,,,,,,PAINREL7_4,
,,,,655266993,Why did you take naproxen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 4,,,,,,,PAINREL7_5,
,,,,509383583,Why did you take Celebrex (celecoxib)? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 5,,,,,,,PAINREL7_6,
,,,,887435355,Why did you take prescription pain relievers containing opioids? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 6,,,,,,,PAINREL7_7,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",643807999,Why did you take baby or low-dose aspirin (81 mg or less)? Select all that apply.,558504672,Toothache,Toothache,SrvMRE_Toothache_v1r0,7,Num,2,104430631,0 = No,,2=No,No,No,Only display if PAINREL1 = 0,,,,,7/8/21,,PAINREL7_1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,275143071,Why did you take regular or extra strength aspirin? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 1,,,,,,,PAINREL7_2,
,,,,152138929,Why did you take ibuprofen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 2,,,,,,,PAINREL7_3,
,,,,630231395,Why did you take acetaminophen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 3,,,,,,,PAINREL7_4,
,,,,655266993,Why did you take naproxen? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 4,,,,,,,PAINREL7_5,
,,,,509383583,Why did you take Celebrex (celecoxib)? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 5,,,,,,,PAINREL7_6,
,,,,887435355,Why did you take prescription pain relievers containing opioids? Select all that apply.,,,,,,,,,,,,,,Only display if PAINREL1 = 6,,,,,,,PAINREL7_7,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,414005872,"Did you ever use prescription pain relievers that contain opioids in any way not directed by a doctor? This might include using them without a prescription, using more than directed, or using them more often or for a longer time than directed. Please remember that we protect your privacy. We remove information that can identify you from your survey answers before we share them with researchers",Ever use prescriptoin pain not directed by doctor,SrvMRE_OpioidMisuse_v1r0,PAINREL8,Num,2,648960871,0= No,,1= Never,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,132099255,1= Sometimes,,2= Sometimes,,,,,,,,,,,
,,,,,,,,,,,,,211590917,2= Often,,3= Often,,,,,,,,,,,
,,,,,,,,,,,,,528526505,99= Declined,,4= Prefer not to answer,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",614123836,Cholesterol and Blood Pressure (Hypertension) Medications- Have you ever taken any of these medications at least 4 times a month for 6 months or longer? Select all that apply.,480724806,Statins/cholesterol or lipid lowering drugs,Statins/cholesterol or lipid lowering drugs,SrvMRE_Statins_v1r0,0,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,CHOLHTN,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",614123836,Cholesterol and Blood Pressure (Hypertension) Medications- Have you ever taken any of these medications at least 4 times a month for 6 months or longer? Select all that apply.,819373917,Anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),Anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),SrvMRE_AntiHypertens_v1r0,1,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,CHOLHTN,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",614123836,Cholesterol and Blood Pressure (Hypertension) Medications- Have you ever taken any of these medications at least 4 times a month for 6 months or longer? Select all that apply.,277004502,None of the above,None of the above,SrvMRE_NoHypCholMed_v1r0,88,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,CHOLHTN,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",731790154,"During the time(s) that you were taking statins/cholesterol or lipid lowering drugs, about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",259022344,Days per week,statins/cholesterol or lipid lowering drugs days per week,SrvMRE_StatinsWk_v1r0,CHOLHTN2_1WK,Num,2,,N/A,,N/A,No,No,Only display if CHOLHTN = 0,,,,,10/8/21,,CHOLHTN2_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",731790154,"During the time(s) that you were taking statins/cholesterol or lipid lowering drugs, about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",944872953,Days per month,statins/cholesterol or lipid lowering drugs days per month,SrvMRE_StatinsMo_v1r0,CHOLHTN2_1MO,Num,2,,N/A,,N/A,No,No,Only display if CHOLHTN = 0,,,,,10/8/21,,CHOLHTN2_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",305292465,"During the time(s) that you were taking anti-hypertensive medication/drugs used to treat hypertension (high blood pressure), about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",399077240,Days per week,anti-hypertensive medication/drugs used to treat hypertension (high blood pressure) days per week,SrvMRE_AntiHypertensWk_v1r0,CHOLHTN2_2WK,Num,2,,N/A,,N/A,No,No,Only display if CHOLHTN = 1,,,,,10/8/21,,CHOLHTN2_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",305292465,"During the time(s) that you were taking anti-hypertensive medication/drugs used to treat hypertension (high blood pressure), about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",225191459,Days per month,anti-hypertensive medication/drugs used to treat hypertension (high blood pressure) days per month,SrvMRE_AntiHypertensMo_v1r0,CHOLHTN2_2MO,Num,2,,N/A,,N/A,No,No,Only display if CHOLHTN = 1,,,,,10/8/21,,CHOLHTN2_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Pills per day statins/cholesterol or lipid lowering drugs,307414105,# Pills per day,Pills per day statins/cholesterol or lipid lowering drugs,SrvMRE_StatinsPills_v1r0,CHOLHTN3_1A,Num,3,,,,N/A,No,No,Only display if CHOLHTN = 0,,,,,10/25/21,,CHOLHTN3_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Pills per day statins/cholesterol or lipid lowering drugs,550092533,Pills per day statins/cholesterol or lipid lowering drugs,"Pills per day statins/cholesterol or lipid lowering drugs, don't know",SrvMRE_StatinsPillsDK_v1r0,CHOLHTN3_1,Num,2,,77 = Unavailable/Unknown,,Don't know,N/A,No,Only display if CHOLHTN = 0,,,,,10/5/21,,CHOLHTN3_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Pills per day anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),406453342,# Pills per day,Pills per day anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),SrvMRE_AntiHypPills_v1r0,CHOLHTN3_2A,Num,3,,,,N/A,No,No,Only display if CHOLHTN = 1,,,,,10/25/21,,CHOLHTN3_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Pills per day anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),901498441,Pills per day anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),"Pills per day anti-hypertensive medication/drugs used to treat hypertension (high blood pressure), don't know",SrvMRE_AntiHypPillsDK_v1r0,CHOLHTN3_2,Num,2,,77 = Unavailable/Unknown,,Don't know,N/A,No,Only display if CHOLHTN = 1,,,,,10/5/21,,CHOLHTN3_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,163057677,About how many years did you take statins/cholesterol or lipid lowering drugs?,# Years took statins/cholesterol or lipid lowering drugs,SrvMRE_StatinsYr_v1r0,CHOLHTN4_1,Num,2,,,,N/A,No,No,Only display if CHOLHTN = 0,,,,,11/10/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,147792229,About how many years did you take anti-hypertensive medication/drugs used to treat hypertension (high blood pressure)?,# Years took anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),SrvMRE_AntiHypYr_v1r0,CHOLHTN4_2,Num,2,,,,N/A,No,No,Only display if CHOLHTN = 1,,,,,11/10/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,225047594,When was the last time you took statins/cholesterol or lipid lowering drugs?,Last time took statins/cholesterol or lipid lowering drugs,SrvMRE_StatinsTime_v1r0,CHOLHTN5_1,Num,2,317567178,0 = In the past month,,1 = In the past month,No,No,Only display if CHOLHTN = 0,,,,,,,,
,,,,,,,,,,,,,484055234,"1 =More than a month ago, but in the past year",,"2 =More than a month ago, but in the past year",,,,,,,,,,,
,,,,,,,,,,,,,802197176,2 =More than 1 year ago,,3 =More than 1 year ago,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,976052812,When was the last time you took anti-hypertensive medication/drugs used to treat hypertension (high blood pressure)?,Last time took anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),SrvMRE_AntiHypTime_v1r0,CHOLHTN5_2,Num,2,317567178,0 = In the past month,,1 = In the past month,No,No,Only display if CHOLHTN = 1,,,,,,,,
,,,,,,,,,,,,,484055234,"1 =More than a month ago, but in the past year",,"2 =More than a month ago, but in the past year",,,,,,,,,,,
,,,,,,,,,,,,,802197176,2 =More than 1 year ago,,3 =More than 1 year ago,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,297084062,About how many years ago did you last take statins/cholesterol or lipid lowering drugs?,Years ago last took statins/cholesterol or lipid lowering drugs,SrvMRE_StatinsYL_v1r0,CHOLHTN6_1,Num,2,,,,N/A,No,No,Only display if CHOLHTN = 0,,,,,11/10/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,991427384,About how many years ago did you last take anti-hypertensive medication/drugs used to treat hypertension (high blood pressure)?,Years ago last took anti-hypertensive medication/drugs used to treat hypertension (high blood pressure),SrvMRE_AntiHypYL_v1r0,CHOLHTN6_2,Num,2,,,,N/A,No,No,Only display if CHOLHTN = 1,,,,,11/10/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,112024853,"Have you ever taken metformin (such as Glucophage, Glumetza, Riomet, Fortamet, or Glucophage XR) at least 4 times a month for 6 months or longer?","Ever took metformin (such as Glucophage, Glumetza, Riomet, Fortamet, or Glucophage XR)",SrvMRE_Metformin_v1r0,METFOR,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",694817520,"During the time(s) that you were taking metformin, about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",112601935,Days per week,Metformin days per week,SrvMRE_MetforminWk_v1r0,METFOR2_1WK,Num,2,,N/A,,N/A,No,No,METFOR= 1,,,,,10/8/21,,METFOR2_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",694817520,"During the time(s) that you were taking metformin, about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",706162015,Days per month,Metformin days per month,SrvMRE_MetforminMo_v1r0,METFOR2_1MO,Num,2,,N/A,,N/A,No,No,METFOR= 1,,,,,10/8/21,,METFOR2_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Metformin milligrams ,685483563,# Pills per day,Metformin milligrams,SrvMRE_MetforminMg_v1r0,METFOR3_1A,Num,3,,,,N/A,No,No,METFOR= 1,,,,,10/25/21,,METFOR3_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Metformin milligrams ,991622246,Metformin milligrams ,Metformin milligrams don't know,SrvMRE_MetforminMgDK_v1r0,METFOR3_1,Num,2,,77 = Unavailable/Unknown,,N/A,No,No,METFOR= 1,,,,,10/5/21,,METFOR3_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,450131058,About how many years did you take metformin?,# Years  took Metformin,SrvMRE_MetforminYr_v1r0,METFOR4_1,Num,2,,,,N/A,No,No,METFOR= 1,,,,,11/10/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,991873978,When was the last time you took metformin?,Last took metformin,SrvMRE_MetforminTime_v1r0,METFOR5_1,Num,2,317567178,0 = In the past month,,1 = In the past month,No,No,METFOR= 1,,,,,,,,
,,,,,,,,,,,,,484055234,"1 =More than a month ago, but in the past year",,"2 =More than a month ago, but in the past year",,,,,,,,,,,
,,,,,,,,,,,,,802197176,2 =More than 1 year ago,,3 =More than 1 year ago,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,371176229,How many years ago did you last take metformin?,Metformin years last took,SrvMRE_MetforminYA_v1r0,METFOR6_1,Num,2,,,,N/A,No,No,METFOR= 1,,,,,11/10/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,982448213,Have you ever taken insulin at least 4 times a month for 6 months or longer?,Have you ever taken insulin at least 4 times a month for 6 months or longer,SrvMRE_Insulin_v1r0,INSULIN,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",745223146,"During the time(s) that you were taking Insulin, about how many days per week OR per month did you take it? Please choose whichever makes the most sense for you.",864142365,Days per week,Insulin days per week,SrvMRE_InsulinWk_v1r0,INSULIN2_1WK,Num,2,,N/A,,N/A,No,No,INSULIN= 1,,,,,10/8/21,,INSULIN2_1,
